Código da Instituição,Nome da Instituição,Categoria Administrativa,Organização Acadêmica,Código do Curso de Graduação,Nome do Curso de Graduação,Código da Região Geográfica do Curso,Código da Unidade Federativa do Curso,Código do Município do Curso,Grau Acadêmico,Modalidade de Ensino,Código da área do Curso segundo a classificação CINE BRASIL,Nome da área do Curso segundo a classificação CINE BRASIL,Código da Grande Área do Curso segundo a classificação CINE BRASIL,Nome da Grande Área do Curso segundo a classificação CINE BRASIL,Ano de Ingresso,Ano de Referência,Prazo de Integralização em Anos,Ano de Integralização do Curso,Prazo de Acompanhamento do Curso em anos,Ano Máximo de Acompanhamento do Curso,Quantidade de Ingressantes no Curso,Quantidade de Permanência no Curso no ano de referência,Quantidade de Concluintes no Curso no ano de referência,Quantidade de Desistência no Curso no ano de referência,Quantidade de Falecimentos no Curso no ano de referência,Indicadores de Trajetória,Taxa de Permanência - TAP,Taxa de Conclusão Acumulada - TCA,Taxa de Desistência Acumulada - TDA,Taxa de Conclusão Anual - TCAN,Taxa de Desistência Anual - TADA
CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18405,HISTÓRIA,2,24,2400208,2,1,0114H01,História formação de professor,01,Educação,2019,2019,5,2023,9,2027,44,42,0,2,0,"95,5","0,0","4,5","0,0","4,5"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18405,HISTÓRIA,2,24,2400208,2,1,0114H01,História formação de professor,01,Educação,2019,2020,5,2023,9,2027,44,39,0,3,0,"88,6","0,0","11,4","0,0","6,8"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18405,HISTÓRIA,2,24,2400208,2,1,0114H01,História formação de professor,01,Educação,2019,2021,5,2023,9,2027,44,39,0,0,0,"88,6","0,0","11,4","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18405,HISTÓRIA,2,24,2400208,2,1,0114H01,História formação de professor,01,Educação,2019,2022,5,2023,9,2027,44,27,0,12,0,"61,4","0,0","38,6","0,0","27,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18405,HISTÓRIA,2,24,2400208,2,1,0114H01,História formação de professor,01,Educação,2019,2023,5,2023,9,2027,44,18,9,0,0,"40,9","20,5","38,6","20,5","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18407,CIÊNCIAS ECONÔMICAS,2,24,2409407,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2019,6,2024,10,2028,56,50,0,6,0,"89,3","0,0","10,7","0,0","10,7"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18407,CIÊNCIAS ECONÔMICAS,2,24,2409407,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2020,6,2024,10,2028,56,47,0,3,0,"83,9","0,0","16,1","0,0","5,4"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18407,CIÊNCIAS ECONÔMICAS,2,24,2409407,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2021,6,2024,10,2028,56,45,0,2,0,"80,4","0,0","19,6","0,0","3,6"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18407,CIÊNCIAS ECONÔMICAS,2,24,2409407,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2022,6,2024,10,2028,56,21,0,24,0,"37,5","0,0","62,5","0,0","42,9"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18407,CIÊNCIAS ECONÔMICAS,2,24,2409407,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2023,6,2024,10,2028,56,12,9,0,0,"21,4","16,1","62,5","16,1","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18408,CIÊNCIAS CONTÁBEIS,2,24,2409308,1,1,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2019,5,2023,9,2027,46,38,0,8,0,"82,6","0,0","17,4","0,0","17,4"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18408,CIÊNCIAS CONTÁBEIS,2,24,2409308,1,1,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2020,5,2023,9,2027,46,37,0,1,0,"80,4","0,0","19,6","0,0","2,2"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18408,CIÊNCIAS CONTÁBEIS,2,24,2409308,1,1,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2021,5,2023,9,2027,46,37,0,0,0,"80,4","0,0","19,6","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18408,CIÊNCIAS CONTÁBEIS,2,24,2409308,1,1,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2022,5,2023,9,2027,46,27,1,9,0,"58,7","2,2","39,1","2,2","19,6"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18408,CIÊNCIAS CONTÁBEIS,2,24,2409308,1,1,0411C01,Contabilidade,04,"Negócios, administração e direito",2019,2023,5,2023,9,2027,46,12,15,0,0,"26,1","34,8","39,1","32,6","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18410,PEDAGOGIA,2,24,2409308,2,1,0113P01,Pedagogia,01,Educação,2019,2019,5,2023,8,2026,44,43,0,1,0,"97,7","0,0","2,3","0,0","2,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18410,PEDAGOGIA,2,24,2409308,2,1,0113P01,Pedagogia,01,Educação,2019,2020,5,2023,8,2026,44,42,0,1,0,"95,5","0,0","4,5","0,0","2,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18410,PEDAGOGIA,2,24,2409308,2,1,0113P01,Pedagogia,01,Educação,2019,2021,5,2023,8,2026,44,42,0,0,0,"95,5","0,0","4,5","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18410,PEDAGOGIA,2,24,2409308,2,1,0113P01,Pedagogia,01,Educação,2019,2022,5,2023,8,2026,44,15,22,5,0,"34,1","50,0","15,9","50,0","11,4"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18410,PEDAGOGIA,2,24,2409308,2,1,0113P01,Pedagogia,01,Educação,2019,2023,5,2023,8,2026,44,7,8,0,0,"15,9","68,2","15,9","18,2","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18414,PEDAGOGIA,2,24,2409407,2,1,0113P01,Pedagogia,01,Educação,2019,2019,5,2023,8,2026,53,46,0,7,0,"86,8","0,0","13,2","0,0","13,2"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18414,PEDAGOGIA,2,24,2409407,2,1,0113P01,Pedagogia,01,Educação,2019,2020,5,2023,8,2026,53,45,0,1,0,"84,9","0,0","15,1","0,0","1,9"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18414,PEDAGOGIA,2,24,2409407,2,1,0113P01,Pedagogia,01,Educação,2019,2021,5,2023,8,2026,53,44,0,1,0,"83,0","0,0","17,0","0,0","1,9"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18414,PEDAGOGIA,2,24,2409407,2,1,0113P01,Pedagogia,01,Educação,2019,2022,5,2023,8,2026,53,10,27,7,0,"18,9","50,9","30,2","50,9","13,2"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18414,PEDAGOGIA,2,24,2409407,2,1,0113P01,Pedagogia,01,Educação,2019,2023,5,2023,8,2026,53,2,8,0,0,"3,8","66,0","30,2","15,1","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18416,CIÊNCIAS ECONÔMICAS,2,24,2400208,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2019,6,2024,10,2028,52,46,0,6,0,"88,5","0,0","11,5","0,0","11,5"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18416,CIÊNCIAS ECONÔMICAS,2,24,2400208,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2020,6,2024,10,2028,52,45,0,1,0,"86,5","0,0","13,5","0,0","1,9"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18416,CIÊNCIAS ECONÔMICAS,2,24,2400208,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2021,6,2024,10,2028,52,44,0,1,0,"84,6","0,0","15,4","0,0","1,9"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18416,CIÊNCIAS ECONÔMICAS,2,24,2400208,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2022,6,2024,10,2028,52,19,0,25,0,"36,5","0,0","63,5","0,0","48,1"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18416,CIÊNCIAS ECONÔMICAS,2,24,2400208,1,1,0311E01,Economia,03,"Ciências sociais, comunicação e informação",2019,2023,6,2024,10,2028,52,13,6,0,0,"25,0","11,5","63,5","11,5","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18417,PEDAGOGIA,2,24,2400208,2,1,0113P01,Pedagogia,01,Educação,2019,2019,5,2023,8,2026,40,40,0,0,0,"100,0","0,0","0,0","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18417,PEDAGOGIA,2,24,2400208,2,1,0113P01,Pedagogia,01,Educação,2019,2020,5,2023,8,2026,40,40,0,0,0,"100,0","0,0","0,0","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18417,PEDAGOGIA,2,24,2400208,2,1,0113P01,Pedagogia,01,Educação,2019,2021,5,2023,8,2026,40,40,0,0,0,"100,0","0,0","0,0","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18417,PEDAGOGIA,2,24,2400208,2,1,0113P01,Pedagogia,01,Educação,2019,2022,5,2023,8,2026,40,9,21,10,0,"22,5","52,5","25,0","52,5","25,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,18417,PEDAGOGIA,2,24,2400208,2,1,0113P01,Pedagogia,01,Educação,2019,2023,5,2023,8,2026,40,6,3,0,0,"15,0","60,0","25,0","7,5","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,20933,CIÊNCIA DA COMPUTAÇÃO,2,24,2408003,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2019,5,2023,8,2026,38,34,0,4,0,"89,5","0,0","10,5","0,0","10,5"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,20933,CIÊNCIA DA COMPUTAÇÃO,2,24,2408003,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2020,5,2023,8,2026,38,33,1,0,0,"86,8","2,6","10,5","2,6","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,20933,CIÊNCIA DA COMPUTAÇÃO,2,24,2408003,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2021,5,2023,8,2026,38,32,0,1,0,"84,2","2,6","13,2","0,0","2,6"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,20933,CIÊNCIA DA COMPUTAÇÃO,2,24,2408003,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2022,5,2023,8,2026,38,19,0,13,0,"50,0","2,6","47,4","0,0","34,2"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,20933,CIÊNCIA DA COMPUTAÇÃO,2,24,2408003,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2023,5,2023,8,2026,38,15,4,0,0,"39,5","13,2","47,4","10,5","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,25205,LETRAS - LÍNGUA PORTUGUESA,2,24,2409407,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2019,5,2023,8,2026,81,71,0,10,0,"87,7","0,0","12,3","0,0","12,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,25205,LETRAS - LÍNGUA PORTUGUESA,2,24,2409407,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2020,5,2023,8,2026,81,68,1,2,0,"84,0","1,2","14,8","1,2","2,5"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,25205,LETRAS - LÍNGUA PORTUGUESA,2,24,2409407,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2021,5,2023,8,2026,81,66,2,0,0,"81,5","3,7","14,8","2,5","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,25205,LETRAS - LÍNGUA PORTUGUESA,2,24,2409407,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2022,5,2023,8,2026,81,31,20,15,0,"38,3","28,4","33,3","24,7","18,5"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,25205,LETRAS - LÍNGUA PORTUGUESA,2,24,2409407,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2023,5,2023,8,2026,81,9,22,0,0,"11,1","55,6","33,3","27,2","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,30580,LETRAS - LíNGUA INGLESA,2,24,2409407,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2019,5,2023,8,2026,32,30,0,2,0,"93,8","0,0","6,3","0,0","6,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,30580,LETRAS - LíNGUA INGLESA,2,24,2409407,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2020,5,2023,8,2026,32,29,0,1,0,"90,6","0,0","9,4","0,0","3,1"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,30580,LETRAS - LíNGUA INGLESA,2,24,2409407,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2021,5,2023,8,2026,32,29,0,0,0,"90,6","0,0","9,4","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,30580,LETRAS - LíNGUA INGLESA,2,24,2409407,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2022,5,2023,8,2026,32,5,14,10,0,"15,6","43,8","40,6","43,8","31,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,30580,LETRAS - LíNGUA INGLESA,2,24,2409407,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2023,5,2023,8,2026,32,3,2,0,0,"9,4","50,0","40,6","6,3","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31505,LETRAS - LÍNGUA PORTUGUESA,2,24,2408003,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2019,5,2023,8,2026,71,58,0,13,0,"81,7","0,0","18,3","0,0","18,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31505,LETRAS - LÍNGUA PORTUGUESA,2,24,2408003,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2020,5,2023,8,2026,71,53,0,5,0,"74,6","0,0","25,4","0,0","7,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31505,LETRAS - LÍNGUA PORTUGUESA,2,24,2408003,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2021,5,2023,8,2026,71,52,0,1,0,"73,2","0,0","26,8","0,0","1,4"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31505,LETRAS - LÍNGUA PORTUGUESA,2,24,2408003,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2022,5,2023,8,2026,71,29,4,19,0,"40,8","5,6","53,5","5,6","26,8"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31505,LETRAS - LÍNGUA PORTUGUESA,2,24,2408003,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2023,5,2023,8,2026,71,11,17,1,0,"15,5","29,6","54,9","23,9","1,4"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31506,LETRAS - LíNGUA INGLESA,2,24,2408003,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2019,5,2023,8,2026,69,62,0,7,0,"89,9","0,0","10,1","0,0","10,1"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31506,LETRAS - LíNGUA INGLESA,2,24,2408003,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2020,5,2023,8,2026,69,59,0,3,0,"85,5","0,0","14,5","0,0","4,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31506,LETRAS - LíNGUA INGLESA,2,24,2408003,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2021,5,2023,8,2026,69,59,0,0,0,"85,5","0,0","14,5","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31506,LETRAS - LíNGUA INGLESA,2,24,2408003,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2022,5,2023,8,2026,69,25,10,24,0,"36,2","14,5","49,3","14,5","34,8"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,31506,LETRAS - LíNGUA INGLESA,2,24,2408003,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2023,5,2023,8,2026,69,16,8,1,0,"23,2","26,1","50,7","11,6","1,4"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,32162,LETRAS - LÍNGUA PORTUGUESA,2,24,2400208,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2019,5,2023,8,2026,36,32,0,4,0,"88,9","0,0","11,1","0,0","11,1"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,32162,LETRAS - LÍNGUA PORTUGUESA,2,24,2400208,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2020,5,2023,8,2026,36,31,0,1,0,"86,1","0,0","13,9","0,0","2,8"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,32162,LETRAS - LÍNGUA PORTUGUESA,2,24,2400208,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2021,5,2023,8,2026,36,30,0,1,0,"83,3","0,0","16,7","0,0","2,8"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,32162,LETRAS - LÍNGUA PORTUGUESA,2,24,2400208,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2022,5,2023,8,2026,36,6,12,12,0,"16,7","33,3","50,0","33,3","33,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,32162,LETRAS - LÍNGUA PORTUGUESA,2,24,2400208,2,1,0115L13,Letras português formação de professor,01,Educação,2019,2023,5,2023,8,2026,36,3,1,2,0,"8,3","36,1","55,6","2,8","5,6"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,34009,LETRAS - LíNGUA INGLESA,2,24,2400208,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2019,5,2023,8,2026,25,24,0,1,0,"96,0","0,0","4,0","0,0","4,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,34009,LETRAS - LíNGUA INGLESA,2,24,2400208,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2020,5,2023,8,2026,25,24,0,0,0,"96,0","0,0","4,0","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,34009,LETRAS - LíNGUA INGLESA,2,24,2400208,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2021,5,2023,8,2026,25,24,0,0,0,"96,0","0,0","4,0","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,34009,LETRAS - LíNGUA INGLESA,2,24,2400208,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2022,5,2023,8,2026,25,8,10,6,0,"32,0","40,0","28,0","40,0","24,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,34009,LETRAS - LíNGUA INGLESA,2,24,2400208,2,1,0115L04,Letras inglês formação de professor,01,Educação,2019,2023,5,2023,8,2026,25,7,1,0,0,"28,0","44,0","28,0","4,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,41013,LETRAS - LINGUA ESPANHOLA,2,24,2408003,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2019,5,2023,8,2026,63,56,0,7,0,"88,9","0,0","11,1","0,0","11,1"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,41013,LETRAS - LINGUA ESPANHOLA,2,24,2408003,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2020,5,2023,8,2026,63,51,0,5,0,"81,0","0,0","19,0","0,0","7,9"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,41013,LETRAS - LINGUA ESPANHOLA,2,24,2408003,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2021,5,2023,8,2026,63,48,0,3,0,"76,2","0,0","23,8","0,0","4,8"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,41013,LETRAS - LINGUA ESPANHOLA,2,24,2408003,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2022,5,2023,8,2026,63,19,5,24,0,"30,2","7,9","61,9","7,9","38,1"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,41013,LETRAS - LINGUA ESPANHOLA,2,24,2408003,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2023,5,2023,8,2026,63,14,5,0,0,"22,2","15,9","61,9","7,9","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,49756,FILOSOFIA,2,24,2402006,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2019,5,2023,8,2026,37,31,0,6,0,"83,8","0,0","16,2","0,0","16,2"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,49756,FILOSOFIA,2,24,2402006,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2020,5,2023,8,2026,37,29,0,2,0,"78,4","0,0","21,6","0,0","5,4"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,49756,FILOSOFIA,2,24,2402006,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2021,5,2023,8,2026,37,29,0,0,0,"78,4","0,0","21,6","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,49756,FILOSOFIA,2,24,2402006,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2022,5,2023,8,2026,37,12,2,15,0,"32,4","5,4","62,2","5,4","40,5"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,49756,FILOSOFIA,2,24,2402006,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2023,5,2023,8,2026,37,9,3,0,0,"24,3","13,5","62,2","8,1","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57604,TURISMO,2,24,2408102,1,1,1015T01,Turismo,10,Serviços,2019,2019,5,2023,8,2026,39,34,0,5,0,"87,2","0,0","12,8","0,0","12,8"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57604,TURISMO,2,24,2408102,1,1,1015T01,Turismo,10,Serviços,2019,2020,5,2023,8,2026,39,26,0,8,0,"66,7","0,0","33,3","0,0","20,5"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57604,TURISMO,2,24,2408102,1,1,1015T01,Turismo,10,Serviços,2019,2021,5,2023,8,2026,39,25,0,1,0,"64,1","0,0","35,9","0,0","2,6"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57604,TURISMO,2,24,2408102,1,1,1015T01,Turismo,10,Serviços,2019,2022,5,2023,8,2026,39,9,0,16,0,"23,1","0,0","76,9","0,0","41,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57604,TURISMO,2,24,2408102,1,1,1015T01,Turismo,10,Serviços,2019,2023,5,2023,8,2026,39,5,4,0,0,"12,8","10,3","76,9","10,3","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57606,CIÊNCIA DA COMPUTAÇÃO,2,24,2408102,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2019,5,2023,8,2026,30,26,0,4,0,"86,7","0,0","13,3","0,0","13,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57606,CIÊNCIA DA COMPUTAÇÃO,2,24,2408102,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2020,5,2023,8,2026,30,24,0,2,0,"80,0","0,0","20,0","0,0","6,7"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57606,CIÊNCIA DA COMPUTAÇÃO,2,24,2408102,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2021,5,2023,8,2026,30,24,0,0,0,"80,0","0,0","20,0","0,0","0,0"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57606,CIÊNCIA DA COMPUTAÇÃO,2,24,2408102,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2022,5,2023,8,2026,30,16,0,8,0,"53,3","0,0","46,7","0,0","26,7"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57606,CIÊNCIA DA COMPUTAÇÃO,2,24,2408102,1,1,0614C01,Ciência da computação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2023,5,2023,8,2026,30,13,2,1,0,"43,3","6,7","50,0","6,7","3,3"
71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,2,1,57608,DIREITO,2,24,2408102,1,1,0421D01,Direito,04,"Negócios, administração e direito",2019,2019,6,2024,10,2028,84,79,0,5,0,"94,0","0,0","6,0","0,0","6,0"
